source	line	reference	exists_worktree	tracked_main	tracked_lc1	classification	exists_canonical
scripts/grm_rs2_mount_read_gpu.py	1442	orders/GRM_RS2_MOUNT_READ_DEFICIT.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs2_registration.py	4	orders/GRM_RS2_MOUNT_READ_DEFICIT.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs2_registration.py	7	artifacts/grm_rs2/registration.json	False	False	False	untracked-or-dynamic	True
scripts/grm_rs2_registration.py	14	artifacts/grm_rs1/registration.json	False	False	False	untracked-or-dynamic	True
scripts/grm_rs2_registration.py	16	artifacts/grm_rs1/	False	False	False	untracked-or-dynamic	True
scripts/grm_rs2_registration.py	201	scripts/grm_rs2_mount_read_gpu.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs2_registration.py	228	scripts/grm_rs2_mount_read_gpu.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs2_registration.py	268	scripts/grm_rs2_mount_read_gpu.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs2_registration.py	304	scripts/grm_rs2_mount_read_gpu.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs2_registration.py	615	orders/GRM_RS2_MOUNT_READ_DEFICIT.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs2_registration.py	627	scripts/grm_rs2_	False	False	False	untracked-or-dynamic	False
scripts/grm_rs2_registration.py	631	artifacts/grm_rs2/amendment_b1p_capture_position.json	False	False	False	untracked-or-dynamic	True
scripts/grm_rs2_registration.py	662	scripts/grm_det1_common.contains_value	False	False	False	untracked-or-dynamic	False
scripts/grm_rs2_registration.py	682	core/graft_arena.py::ArenaCache.feed	False	False	False	untracked-or-dynamic	False
scripts/grm_rs2_registration.py	683	core/graft_arena.py::ArenaCache.deposit	False	False	False	untracked-or-dynamic	False
scripts/grm_rs2_registration.py	684	core/kv_graft.py::harvest_kv	False	False	False	untracked-or-dynamic	False
scripts/grm_rs2_registration.py	685	scripts/grm_det1_3_gpu.py::_install_lived_nodes	False	False	False	untracked-or-dynamic	False
scripts/grm_rs2_registration.py	690	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/grm_rs2_results.py	4	orders/GRM_RS2_MOUNT_READ_DEFICIT.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs2_results.py	5	artifacts/grm_rs2/registration.json	False	False	False	untracked-or-dynamic	True
scripts/grm_rs2_results.py	6	artifacts/grm_rs2/amendment_b1p_capture_position.json	False	False	False	untracked-or-dynamic	True
scripts/grm_rs2_results.py	510	orders/GRM_RS2_MOUNT_READ_DEFICIT.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs2_results.py	514	scripts/grm_rs2_	False	False	False	untracked-or-dynamic	False
scripts/grm_rs3_capture_seat_gpu.py	4	orders/GRM_RS3_CAPTURE_PIN_SEAT_NEAR_LIVE.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs3_capture_seat_gpu.py	5	artifacts/grm_rs3/registration.json	False	False	False	untracked-or-dynamic	True
scripts/grm_rs3_capture_seat_gpu.py	6	scripts/grm_rs3_registration.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs3_capture_seat_gpu.py	38	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/grm_rs3_capture_seat_gpu.py	97	scripts/grm_rs3_registration.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs3_capture_seat_gpu.py	720	orders/GRM_RS3_CAPTURE_PIN_SEAT_NEAR_LIVE.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs3_part4.py	4	orders/GRM_RS3_CAPTURE_PIN_SEAT_NEAR_LIVE.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs3_part4.py	304	orders/GRM_RS3_CAPTURE_PIN_SEAT_NEAR_LIVE.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs3_registration.py	4	orders/GRM_RS3_CAPTURE_PIN_SEAT_NEAR_LIVE.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs3_registration.py	7	artifacts/grm_rs3/registration.json	False	False	False	untracked-or-dynamic	True
scripts/grm_rs3_registration.py	167	core/graft_arena.py::ArenaCache._capture_geometry	False	False	False	untracked-or-dynamic	False
scripts/grm_rs3_registration.py	200	tests/test_grm_rs3_capture_pin_seat.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs3_registration.py	242	core/graft_arena.py::ArenaCache._rs3_seat_plan	False	False	False	untracked-or-dynamic	False
scripts/grm_rs3_registration.py	281	docs/GRM_Methodology.md	True	True	True	tracked-both	True
scripts/grm_rs3_registration.py	294	tests/test_grm_rs3_capture_pin_seat.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs3_registration.py	510	orders/GRM_RS3_CAPTURE_PIN_SEAT_NEAR_LIVE.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs3_registration.py	563	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/grm_rs3_registration.py	574	core/graft_arena.py	True	True	True	tracked-both	True
scripts/grm_rs3_registration.py	574	core/grm_frame.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs3_registration.py	575	scripts/grm_rs3_	False	False	False	untracked-or-dynamic	False
scripts/grm_rs3_registration.py	575	artifacts/grm_rs3/	False	False	False	untracked-or-dynamic	True
scripts/grm_rs3_registration.py	579	core/gpt_oss20b_tc.py	True	True	True	tracked-both	True
scripts/grm_rs3_results.py	4	orders/GRM_RS3_CAPTURE_PIN_SEAT_NEAR_LIVE.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs3_results.py	475	orders/GRM_RS3_CAPTURE_PIN_SEAT_NEAR_LIVE.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs3_results.py	486	core/graft_arena.py	True	True	True	tracked-both	True
scripts/grm_rs3_results.py	486	core/grm_frame.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs3_results.py	487	scripts/grm_rs3_registration.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs3_results.py	488	scripts/grm_rs3_capture_seat_gpu.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs3_results.py	489	tests/test_grm_rs3_capture_pin_seat.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs4_ceiling_gpu.py	4	orders/GRM_RS4_CEILING_REPARTITION.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs4_ceiling_gpu.py	5	artifacts/grm_rs4/registration.json	False	False	False	untracked-or-dynamic	True
scripts/grm_rs4_ceiling_gpu.py	6	scripts/grm_rs4_registration.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs4_ceiling_gpu.py	11	core/grm_demand.py::_full_mass	False	False	False	untracked-or-dynamic	False
scripts/grm_rs4_ceiling_gpu.py	41	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/grm_rs4_ceiling_gpu.py	109	scripts/grm_rs4_registration.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs4_ceiling_gpu.py	141	artifacts/grm_rs3/registration.json	False	False	False	untracked-or-dynamic	True
scripts/grm_rs4_ceiling_gpu.py	449	core/grm_demand.py::_full_mass	False	False	False	untracked-or-dynamic	False
scripts/grm_rs4_ceiling_gpu.py	1086	orders/GRM_RS4_CEILING_REPARTITION.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs4_ceiling_gpu.py	1096	scripts/grm_rs4_ceiling_gpu.RowSplitMassObserver	False	False	False	untracked-or-dynamic	False
scripts/grm_rs4_registration.py	4	orders/GRM_RS4_CEILING_REPARTITION.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs4_registration.py	7	artifacts/grm_rs4/registration.json	False	False	False	untracked-or-dynamic	True
scripts/grm_rs4_registration.py	16	core/grm_demand.py::_full_mass	False	False	False	untracked-or-dynamic	False
scripts/grm_rs4_registration.py	312	orders/GRM_RS4_CEILING_REPARTITION.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs4_registration.py	320	scripts/grm_rs4_registration	False	False	False	untracked-or-dynamic	False
scripts/grm_rs4_registration.py	322	artifacts/grm_rs4/	False	False	False	untracked-or-dynamic	True
scripts/grm_rs4_registration.py	414	artifacts/grm_rs3/	False	False	False	untracked-or-dynamic	True
scripts/grm_rs4_registration.py	478	tests/test_apamq_fc_ppl.py	True	True	True	tracked-both	True
scripts/grm_rs4_registration.py	480	tests/test_graft_quant_format.py	True	True	True	tracked-both	True
scripts/grm_rs4_registration.py	482	tests/test_graft_quant_format.py	True	True	True	tracked-both	True
scripts/grm_rs4_registration.py	486	tests/test_gemma4_parity.py	True	True	True	tracked-both	True
scripts/grm_rs4_registration.py	487	tests/test_gemma4_state.py	True	True	True	tracked-both	True
scripts/grm_rs4_registration.py	488	tests/test_qwen35_apa.py	True	True	True	tracked-both	True
scripts/grm_rs4_registration.py	489	tests/test_qwen35_parity.py	True	True	True	tracked-both	True
scripts/grm_rs4_registration.py	500	scripts/grm_rs4_	False	False	False	untracked-or-dynamic	False
scripts/grm_rs4_registration.py	501	artifacts/grm_rs4/	False	False	False	untracked-or-dynamic	True
scripts/grm_rs4_registration.py	506	core/	True	False	False	untracked-or-dynamic	True
scripts/grm_rs4_registration.py	509	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/grm_rs4_results.py	4	orders/GRM_RS4_CEILING_REPARTITION.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs4_results.py	407	orders/GRM_RS4_CEILING_REPARTITION.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs4_results.py	410	core/grm_demand.py::_full_mass	False	False	False	untracked-or-dynamic	False
scripts/grm_rs4_row_split.py	4	orders/GRM_RS4_CEILING_REPARTITION.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_rs4_row_split.py	5	artifacts/grm_rs4/registration.json	False	False	False	untracked-or-dynamic	True
scripts/grm_rs4_row_split.py	15	core/grm_demand.py::_full_mass	False	False	False	untracked-or-dynamic	False
scripts/grm_rt1_diagnose.py	45	/mnt/ForgeRealm/GraftRepository	True	False	False	absolute-external	True
scripts/grm_rt1_diagnose.py	76	/home/vader/.cache/huggingface/hub/models--openai--gpt-oss-20b/	True	False	False	absolute-external	True
scripts/grm_rt1_diagnose.py	134	artifacts/grm_rs3/registration.json	False	False	False	untracked-or-dynamic	True
scripts/grm_rt1_diagnose.py	137	artifacts/grm_rs1	False	False	False	untracked-or-dynamic	True
scripts/grm_rt1_diagnose.py	148	tests/fixtures/supersession_battery/fresh_fact_controls.json	True	True	True	tracked-both	True
scripts/grm_rt1_diagnose.py	252	orders/GRM_RT1_SPLIT_CHILD_ROUTING.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_rt1_g2_table.py	9	artifacts/grm_rt1/grm_rt1_g2_results.json	False	False	False	untracked-or-dynamic	True
scripts/grm_rt1_g2_table.py	45	orders/GRM_RT1_1_RESTORE_RECEIPTS.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_rt1_g2_table.py	50	artifacts/grm_rt1/restoration_registration.json	False	False	False	untracked-or-dynamic	True
scripts/grm_rt1_g2_table.py	196	orders/GRM_RT1_SPLIT_CHILD_ROUTING.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_sc1_2_e2e_recovery_gpu.py	4	orders/GRM_SC1_2_E2E_PAIRS_SESSION_RESUME.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_sc1_2_e2e_recovery_gpu.py	29	scripts/grm_det1_4_gpu.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_sc1_2_e2e_recovery_gpu.py	51	artifacts/grm_sc1_2/session/	False	False	False	untracked-or-dynamic	False
scripts/grm_sc1_2_e2e_recovery_gpu.py	54	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/grm_sc1_2_e2e_recovery_gpu.py	196	scripts/grm_det1_2_gpu._load_model_repo	False	False	False	untracked-or-dynamic	False
scripts/grm_sc1_2_pytest_shard.py	4	orders/GRM_SC1_2_E2E_PAIRS_SESSION_RESUME.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_sc1_2_pytest_shard.py	8	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/grm_sc1_2_pytest_shard.py	49	tests/test_scribe_floor_gates.py	True	True	True	tracked-both	True
scripts/grm_sc1_2_session.py	4	orders/GRM_SC1_2_E2E_PAIRS_SESSION_RESUME.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_sc1_2_session.py	18	scripts/grm_det1_5_workers.py::_context	False	False	False	untracked-or-dynamic	False
scripts/grm_sc1_bit_identity_gpu.py	4	orders/GRM_SC1_DEMAND_LOOP_NGH.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_sc1_bit_identity_gpu.py	6	core/grm_demand.DemandObserver	False	False	False	untracked-or-dynamic	False
scripts/grm_sc1_bit_identity_gpu.py	7	scripts/grm_det1_common	False	False	False	untracked-or-dynamic	False
scripts/grm_sc1_bit_identity_gpu.py	26	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/grm_sc1_lived_battery_gpu.py	4	orders/GRM_SC1_DEMAND_LOOP_NGH.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_sc1_lived_battery_gpu.py	19	scripts/lsr_p2c_replay_gpu.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_sc1_lived_battery_gpu.py	26	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/grm_sc1_lived_battery_gpu.py	307	artifacts/grm_sc1_1/	False	False	False	untracked-or-dynamic	True
scripts/grm_sc1_overhead_gpu.py	4	orders/GRM_SC1_DEMAND_LOOP_NGH.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_sc1_overhead_gpu.py	25	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/grm_sc1_recovery_gpu.py	4	orders/GRM_SC1_DEMAND_LOOP_NGH.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_sc1_recovery_gpu.py	43	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/grm_sc1_recovery_gpu.py	875	artifacts/grm_sc1_1/	False	False	False	untracked-or-dynamic	True
scripts/grm_sc2_calibration.py	3	orders/GRM_SC2_CALIBRATION_EARLY_ABORT.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_sc2_calibration.py	4	artifacts/grm_sc2/registration.json	False	False	False	untracked-or-dynamic	True
scripts/grm_sc2_calibration.py	19	artifacts/grm_sc1	False	False	False	untracked-or-dynamic	True
scripts/grm_sc2_e2e_abort_gpu.py	4	orders/GRM_SC2_CALIBRATION_EARLY_ABORT.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_sc2_e2e_abort_gpu.py	5	artifacts/grm_sc2/registration.json	False	False	False	untracked-or-dynamic	True
scripts/grm_sc2_e2e_abort_gpu.py	19	scripts/grm_det1_	False	False	False	untracked-or-dynamic	False
scripts/grm_sc2_e2e_abort_gpu.py	44	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/grm_sc2_e2e_abort_gpu.py	75	orders/GRM_SC2_CALIBRATION_EARLY_ABORT.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_sc2_e2e_abort_gpu.py	555	artifacts/grm_sc2/	False	False	False	untracked-or-dynamic	True
scripts/grm_sc2_e2e_abort_gpu.py	558	core/grm_demand.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_sc2_e2e_abort_gpu.py	558	core/graft_arena.py	True	True	True	tracked-both	True
scripts/grm_sc2_e2e_abort_gpu.py	559	scripts/grm_sc2_e2e_abort_gpu.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_sc2_e2e_abort_gpu.py	560	scripts/grm_sc1_2_e2e_recovery_gpu.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_sc2_e2e_abort_gpu.py	561	config/grm_demand_registered.json	True	False	True	tracked-new-in-lc1	True
scripts/grm_sc2_results.py	4	orders/GRM_SC2_CALIBRATION_EARLY_ABORT.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_sc2_results.py	5	artifacts/grm_sc2/registration.json	False	False	False	untracked-or-dynamic	True
scripts/grm_sc2_results.py	84	artifacts/grm_sc1_2/results.json	False	False	False	untracked-or-dynamic	True
scripts/grm_sc2_results.py	153	core/grm_demand.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_sc2_results.py	154	core/graft_arena.py	True	True	True	tracked-both	True
scripts/grm_sc2_results.py	155	config/grm_demand_registered.json	True	False	True	tracked-new-in-lc1	True
scripts/grm_sc2_results.py	156	scripts/grm_e2e_session.py	True	True	True	tracked-both	True
scripts/grm_sc2_results.py	157	scripts/grm_sc2_calibration.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_sc2_results.py	158	scripts/grm_sc2_e2e_abort_gpu.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_sc2_results.py	159	scripts/grm_sc2_results.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_sc2_results.py	160	tests/test_grm_sc2_calibration_early_abort.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_sup_l2_default_on_gate.py	5	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/grm_sup_l2_default_on_gate.py	38	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/grm_sup_l2_default_on_gate.py	363	tests/test_grm_supersession_battery.py	True	True	True	tracked-both	True
scripts/grm_sup_l2_default_on_gate.py	384	tests/test_grm_supersession_battery.py	True	True	True	tracked-both	True
scripts/grm_sup_l2_default_on_gate.py	409	tests/test_grm_supersession_battery.py	True	True	True	tracked-both	True
scripts/grm_sup_l2_default_on_gate.py	410	tests/test_grm_importance_telemetry.py	True	True	True	tracked-both	True
scripts/grm_sup_l2_default_on_gate.py	411	tests/test_grm_fold_recovered_guard.py	True	True	True	tracked-both	True
scripts/grm_sup_l2_default_on_gate.py	423	tests/test_grm_	False	False	False	untracked-or-dynamic	False
scripts/grm_sup_l2_default_on_gate.py	424	tests/test_gqa_ragged_cuda_bank.py	True	True	True	tracked-both	True
scripts/grm_wc1_amend.py	54	core/grm_admission.rt1_enabled	False	False	False	untracked-or-dynamic	False
scripts/grm_wc1_amend.py	59	orders/GRM_RT1_SPLIT_CHILD_ROUTING.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_wc1_amend.py	96	orders/GRM_WC1_ARENA_WIDTH_CURVE.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_wc1_amend.py	98	artifacts/grm_wc1/registration.json	False	False	False	untracked-or-dynamic	False
scripts/grm_wc1_common.py	5	orders/GRM_WC1_ARENA_WIDTH_CURVE.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_wc1_common.py	20	artifacts/grm_wc1/frames/	False	False	False	untracked-or-dynamic	False
scripts/grm_wc1_common.py	50	orders/GRM_WC1_ARENA_WIDTH_CURVE.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_wc1_common.py	101	orders/GRM_WC1_ARENA_WIDTH_CURVE.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_wc1_g1_pytest.py	11	artifacts/grm_det1/	False	False	False	untracked-or-dynamic	True
scripts/grm_wc1_g1_pytest.py	20	artifacts/grm_rs3/registration.json	False	False	False	untracked-or-dynamic	True
scripts/grm_wc1_g1_pytest.py	43	/mnt/ForgeRealm/GraftRepository/artifacts/grm_rs4/grm_rs4_g1_pytest.json	True	False	False	absolute-external	True
scripts/grm_wc1_g1_pytest.py	53	tests/test_grm_rs4_baseline_and_gates.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_wc1_g1_pytest.py	54	artifacts/grm_rs3/registration.json	False	False	False	untracked-or-dynamic	True
scripts/grm_wc1_g1_pytest.py	72	tests/test_apamq_fc_ppl.py::test_summary_is_paired_and_contains	False	False	False	untracked-or-dynamic	False
scripts/grm_wc1_g1_pytest.py	100	artifacts/grm_det1/run_20260831T160525Z_2/	False	False	False	untracked-or-dynamic	True
scripts/grm_wc1_g1_pytest.py	136	tests/test_scribe_floor_gates.py	True	True	True	tracked-both	True
scripts/grm_wc1_g1_pytest.py	136	tests/test_scribe_resume_kill.py	True	True	True	tracked-both	True
scripts/grm_wc1_g1_pytest.py	137	tests/test_scribe_g0.py	True	True	True	tracked-both	True
scripts/grm_wc1_g1_pytest.py	137	tests/test_scribe_fit_probe.py	True	True	True	tracked-both	True
scripts/grm_wc1_g1_pytest.py	138	tests/test_graft_migrate.py	True	True	True	tracked-both	True
scripts/grm_wc1_g1_pytest.py	138	tests/test_graft_descent.py	True	True	True	tracked-both	True
scripts/grm_wc1_g1_pytest.py	139	tests/test_graft_corpus100.py	True	True	True	tracked-both	True
scripts/grm_wc1_g1_pytest.py	154	tests/test_graft_gqa_arena.py	True	True	True	tracked-both	True
scripts/grm_wc1_g1_pytest.py	155	tests/test_graft_gqa_features.py	True	True	True	tracked-both	True
scripts/grm_wc1_g1_pytest.py	172	orders/GRM_WC1_ARENA_WIDTH_CURVE.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_wc1_g1_pytest.py	180	tests/test_grm_wc1_sweep.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_wc1_g1_pytest.py	202	scripts/grm_wc1_common.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_wc1_g1_pytest.py	203	scripts/grm_wc1_registration.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_wc1_g1_pytest.py	204	scripts/grm_wc1_amend.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_wc1_g1_pytest.py	205	scripts/grm_wc1_sweep_gpu.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_wc1_g1_pytest.py	206	scripts/grm_wc1_results.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_wc1_g1_pytest.py	207	scripts/grm_wc1_g1_pytest.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_wc1_g1_pytest.py	208	tests/test_grm_wc1_sweep.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_wc1_g1_pytest.py	216	tests/test_apamq_fc_ppl.py	True	True	True	tracked-both	True
scripts/grm_wc1_g1_pytest.py	221	tests/test_graft_quant_format.py	True	True	True	tracked-both	True
scripts/grm_wc1_g2_reproduction.py	38	/mnt/ForgeRealm/GraftRepository/artifacts/grm_rs3/grm_rs3_part4.json	True	False	False	absolute-external	True
scripts/grm_wc1_g2_reproduction.py	140	orders/GRM_WC1_ARENA_WIDTH_CURVE.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_wc1_g2_reproduction.py	178	core/grm_admission.rt1_enabled	False	False	False	untracked-or-dynamic	False
scripts/grm_wc1_g2_reproduction.py	188	artifacts/grm_wc1/amendment_a1_	False	False	False	untracked-or-dynamic	False
scripts/grm_wc1_registration.py	4	artifacts/grm_wc1/registration.json	False	False	False	untracked-or-dynamic	False
scripts/grm_wc1_registration.py	47	/mnt/ForgeRealm/GraftRepository/artifacts/grm_rs3/grm_rs3_part4.json	True	False	False	absolute-external	True
scripts/grm_wc1_registration.py	89	orders/GRM_WC1_ARENA_WIDTH_CURVE.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_wc1_registration.py	108	scripts/lsr_p2c_replay_gpu.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_wc1_registration.py	115	scripts/lsr_p2c_e2e_gpu.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_wc1_registration.py	120	scripts/grm_eb1_longhorizon_gpu.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_wc1_registration.py	135	core/grm_demand.py	True	False	True	tracked-new-in-lc1	True
scripts/grm_wc1_registration.py	148	artifacts/grm_wc1/frames/	False	False	False	untracked-or-dynamic	False
scripts/grm_wc1_registration.py	160	scripts/grm_wc1_	False	False	False	untracked-or-dynamic	False
scripts/grm_wc1_registration.py	161	artifacts/grm_wc1/	False	False	False	untracked-or-dynamic	False
scripts/grm_wc1_registration.py	218	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/grm_wc1_registration.py	230	artifacts/grm_wc1/amendment_	False	False	False	untracked-or-dynamic	False
scripts/grm_wc1_results.py	6	artifacts/grm_wc1/grm_wc1_results.json	False	False	False	untracked-or-dynamic	False
scripts/grm_wc1_results.py	180	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/grm_wc1_results.py	335	orders/GRM_WC1_ARENA_WIDTH_CURVE.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_wc1_sweep_gpu.py	4	orders/GRM_WC1_ARENA_WIDTH_CURVE.md	True	False	True	tracked-new-in-lc1	True
scripts/grm_wc1_sweep_gpu.py	5	artifacts/grm_wc1/registration.json	False	False	False	untracked-or-dynamic	False
scripts/grm_wc1_sweep_gpu.py	15	scripts/lsr_p2c_e2e_gpu.run_shard	False	False	False	untracked-or-dynamic	False
scripts/grm_wc1_sweep_gpu.py	16	scripts/grm_eb1_longhorizon_gpu.run_shard	False	False	False	untracked-or-dynamic	False
scripts/grm_wc1_sweep_gpu.py	21	scripts/lsr_p2c_replay_gpu.serve_fixture	False	False	False	untracked-or-dynamic	False
scripts/grm_wc1_sweep_gpu.py	37	/tmp/forge-gpu.lock	True	False	False	absolute-external	True
scripts/grm_wc1_sweep_gpu.py	398	/mnt/ForgeRealm/GraftRepository/artifacts/grm_rs3/grm_rs3_part4.json	True	False	False	absolute-external	True
scripts/lsr_p0_core.py	5	docs/LSR_LIVED_SERVING_PLAN.md	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p0_core.py	10	core/graft_arena.py	True	True	True	tracked-both	True
scripts/lsr_p0_core.py	20	artifacts/lsr_p0/	False	False	False	untracked-or-dynamic	True
scripts/lsr_p0_core.py	66	docs/LSR_LIVED_SERVING_PLAN.md	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p0_core.py	114	core/graft_arena.py	True	True	True	tracked-both	True
scripts/lsr_p0_core.py	137	scripts/grm_det1_5_gpu._live_token_ids	False	False	False	untracked-or-dynamic	False
scripts/lsr_p0_core.py	173	core/graft_arena.py:2775	False	False	False	untracked-or-dynamic	False
scripts/lsr_p0_core.py	242	core/graft_arena.py::ArenaCache	False	False	False	untracked-or-dynamic	False
scripts/lsr_p0_core.py	243	core/graft_arena.py::ArenaCache._mount_seat_ranges	False	False	False	untracked-or-dynamic	False
scripts/lsr_p0_core.py	244	core/graft_arena.py::ArenaCache.evict	False	False	False	untracked-or-dynamic	False
scripts/lsr_p0_core.py	245	core/graft_arena.py::ArenaCache._attempt	False	False	False	untracked-or-dynamic	False
scripts/lsr_p0_core.py	246	scripts/grm_det1_5_gpu.py::_live_token_ids	False	False	False	untracked-or-dynamic	False
scripts/lsr_p0_core.py	247	scripts/grm_det1_3_snapshot.py::positions.physical_sections	False	False	False	untracked-or-dynamic	False
scripts/lsr_p0_core.py	408	scripts/grm_cmc1_gpu_arms.py::SDPAInterceptor._capture	False	False	False	untracked-or-dynamic	False
scripts/lsr_p0_core.py	413	core/graft_arena.py::ArenaCache.s1_mass	False	False	False	untracked-or-dynamic	False
scripts/lsr_p0_core.py	425	core/gpt_oss20b_tc.py::sink_attention_tc	False	False	False	untracked-or-dynamic	False
scripts/lsr_p0_core.py	432	core/gpt_oss20b_tc.py::sliding_sink_attention_tc	False	False	False	untracked-or-dynamic	False
scripts/lsr_p0_core.py	731	docs/LSR_LIVED_SERVING_PLAN.md	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p0_core.py	857	scripts/grm_det1_5_workers.SUP_RESERVE_PROBES	False	False	False	untracked-or-dynamic	False
scripts/lsr_p0_core.py	885	scripts/grm_det1_register.py	True	False	True	tracked-new-in-lc1	True
scripts/lsr_p0_core.py	922	scripts/grm_det1_5_workers.SUP_RESERVE_PROBES	False	False	False	untracked-or-dynamic	False
scripts/lsr_p0_core.py	937	scripts/grm_det1_gpu._install_fixture_nodes	False	False	False	untracked-or-dynamic	False
